"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1741","test_my_info_tab_loads[Emergency Contacts-pim/viewEmergencyContacts]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2709","test_module_page_loads[Recruitment-Candidates-None-recruitment/viewCandidates-Recruitment]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","27029","test_edit_user_status_persists","tests","2026-09-06","passed","2026-09-06","","test_admin_user_edit","",""
"","10671","test_add_and_delete_kpi","tests","2026-09-06","passed","2026-09-06","","test_performance","",""
"","1038","test_dashboard_widgets_are_present","tests","2026-09-06","passed","2026-09-06","","test_dashboard","",""
"","16481","test_add_search_delete_employee","tests","2026-09-06","passed","2026-09-06","","test_pim","",""
"","2337","test_module_page_loads[Admin-Nationalities-None-admin/nationality-Nationalities]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2996","test_module_page_loads[Admin-Job-Employment Status-admin/employmentStatus-Employment Status]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2820","test_module_page_loads[Admin-Configuration-Modules-admin/viewModules-Module Configuration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1735","test_my_info_tab_loads[Immigration-pim/viewImmigration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","5200","test_assign_leave_with_calendar_date_picker","tests","2026-09-06","passed","2026-09-06","","test_leave","",""
"","2760","test_module_page_loads[Admin-Organization-Locations-admin/viewLocations-Organization]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1701","test_logout_returns_to_login_page","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","8703","test_add_user_rejects_mismatched_passwords","tests","2026-09-06","passed","2026-09-06","","test_negative_validation","",""
"","2773","test_module_page_loads[Performance-Configure-KPIs-performance/searchKpi-Configure]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3070","test_module_page_loads[Leave-Entitlements-Employee Entitlements-leave/viewLeaveEntitlements-Entitlements]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2747","test_module_page_loads[Leave-Configure-Holidays-leave/viewHolidayList-Configure]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","4979","test_employee_search_with_no_match_shows_no_records","tests","2026-09-06","passed","2026-09-06","","test_pim","",""
"","2611","test_module_page_loads[Recruitment-Vacancies-None-recruitment/viewJobVacancy-Recruitment]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","987","test_nav_item_opens_correct_page[Buzz-buzz/viewBuzz-Buzz]","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","4979","test_valid_login_shows_dashboard","tests","2026-09-06","passed","2026-09-06","","test_login","",""
"","1800","test_my_info_tab_loads[Salary-pim/viewSalaryList]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","17482","test_add_search_delete_user","tests","2026-09-06","passed","2026-09-06","","test_admin_user_management","",""
"","3139","test_module_page_loads[Admin-Configuration-Language Packages-admin/languagePackage-Language Packages]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1527","test_dashboard_has_no_critical_accessibility_violations","tests","2026-09-06","skipped","2026-09-06","","test_accessibility","",""
"","2280","test_module_page_loads[Claim-My Claims-None-claim/viewClaim-Claim]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2793","test_module_page_loads[Leave-Entitlements-My Entitlements-leave/viewMyLeaveEntitlements-Entitlements]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1292","test_maintenance_nav_item_requires_admin_reauth","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","2845","test_module_page_loads[Admin-Job-Job Titles-admin/viewJobTitleList-Job Titles]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","5200","test_search_with_no_matching_username_shows_no_records","tests","2026-09-06","passed","2026-09-06","","test_admin_user_management","",""
"","1307","test_nav_item_opens_correct_page[Performance-performance/searchEvaluatePerformanceReview-Performance]","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","2781","test_module_page_loads[Leave-Apply-None-leave/applyLeave-Apply Leave]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2853","test_module_page_loads[Time-Reports-Employee Reports-time/displayEmployeeReportCriteria-Reports]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1926","test_my_info_tab_loads[Memberships-pim/viewMemberships]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1342","test_module_page_loads[Performance-Manage Reviews-None-performance/searchEvaluatePerformanceReview-Manage Reviews]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2826","test_module_page_loads[Claim-Configuration-Expense Types-claim/viewExpense-Configuration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3100","test_module_page_loads[Time-Reports-Attendance Summary-time/displayAttendanceSummaryReportCriteria-Reports]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","4091","test_pagination_changes_visible_rows","tests","2026-09-06","passed","2026-09-06","","test_data_table","",""
"","1362","test_nav_item_opens_correct_page[Recruitment-recruitment/viewCandidates-Recruitment]","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","1789","test_my_info_tab_loads[Report-to-pim/viewReportToDetails]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3031","test_module_page_loads[Admin-Qualifications-Memberships-admin/membership-Memberships]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","158","test_user_dropdown_shows_account_menu","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","2838","test_module_page_loads[Time-Attendance-My Records-attendance/viewMyAttendanceRecord-Attendance]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","42991","test_edit_contact_details_city_persists","tests","2026-09-06","broken","2026-09-06","","test_pim_edit","",""
"","3172","test_module_page_loads[Leave-Leave List-None-leave/viewLeaveList-Leave]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
