"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2899","test_module_page_loads[Admin-Qualifications-Licenses-admin/viewLicenses-Licenses]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","5183","test_assign_leave_with_calendar_date_picker","tests","2026-09-11","passed","2026-09-11","","test_leave","",""
"","5800","test_my_info_tab_loads[Immigration-pim/viewImmigration]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","3029","test_module_page_loads[Leave-Entitlements-Add Entitlements-leave/addLeaveEntitlement-Entitlements]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","5004","test_module_page_loads[Admin-Corporate Branding-None-admin/addTheme-Corporate Branding]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","1874","test_nav_item_opens_correct_page[Leave-leave/viewLeaveList-Leave]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","3204","test_module_page_loads[Leave-Configure-Holidays-leave/viewHolidayList-Configure]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","1969","test_dashboard_has_no_critical_accessibility_violations","tests","2026-09-11","skipped","2026-09-11","","test_accessibility","",""
"","6887","test_submit_and_cancel_claim","tests","2026-09-11","passed","2026-09-11","","test_claim","",""
"","1750","test_nav_item_opens_correct_page[Recruitment-recruitment/viewCandidates-Recruitment]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","1528","test_nav_item_opens_correct_page[Performance-performance/searchEvaluatePerformanceReview-Performance]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","3657","test_nav_item_opens_correct_page[Admin-admin/viewSystemUsers-Admin]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","2353","test_module_page_loads[Leave-Assign Leave-None-leave/assignLeave-Assign Leave]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","2888","test_module_page_loads[Time-Reports-Attendance Summary-time/displayAttendanceSummaryReportCriteria-Reports]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","1304","test_nav_item_opens_correct_page[Claim-claim/viewAssignClaim-Claim]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","2849","test_module_page_loads[Time-Attendance-Punch In/Out-url_fragment37-expected_header37]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","1539","test_nav_item_opens_correct_page[My Info-pim/viewPersonalDetails-PIM]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","1694","test_nav_item_opens_correct_page[Time-time/viewEmployeeTimesheet-Time]","tests","2026-09-11","passed","2026-09-11","","test_navigation","",""
"","4907","test_admin_users_has_no_critical_accessibility_violations","tests","2026-09-11","skipped","2026-09-11","","test_accessibility","",""
"","14838","test_add_search_delete_candidate","tests","2026-09-11","passed","2026-09-11","","test_recruitment","",""
"","5809","test_module_page_loads[Admin-Organization-Structure-admin/viewCompanyStructure-Organization Structure]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","3095","test_module_page_loads[Leave-Configure-Leave Types-leave/leaveTypeList-Leave Types]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","3250","test_module_page_loads[Leave-Configure-Work Week-leave/defineWorkWeek-Configure]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","2410","test_my_info_tab_loads[Dependents-pim/viewDependents]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","3563","test_module_page_loads[Leave-Reports-Leave Entitlements and Usage Report-leave/viewLeaveBalanceReport-Reports]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
"","7888","test_module_page_loads[Admin-Organization-Locations-admin/viewLocations-Organization]","tests","2026-09-11","passed","2026-09-11","","test_module_coverage","",""
