"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3102","test_module_page_loads[Admin-Configuration-Register OAuth Client-admin/registerOAuthClient-OAuth Client List]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","4509","test_pagination_changes_visible_rows","tests","2026-09-05","passed","2026-09-05","","test_data_table","",""
"","2365","test_module_page_loads[Admin-Nationalities-None-admin/nationality-Nationalities]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2790","test_module_page_loads[Admin-Configuration-Modules-admin/viewModules-Module Configuration]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2807","test_module_page_loads[Leave-Reports-My Leave Entitlements and Usage Report-leave/viewMyLeaveBalanceReport-Reports]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","3020","test_module_page_loads[Admin-Configuration-Social Media Authentication-admin/openIdProvider-Provider List]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","4202","test_sorting_by_column_changes_row_order","tests","2026-09-05","passed","2026-09-05","","test_data_table","",""
"","1081","test_dashboard_widgets_are_present","tests","2026-09-05","passed","2026-09-05","","test_dashboard","",""
"","1514","test_nav_item_opens_correct_page[Dashboard-dashboard/index-Dashboard]","tests","2026-09-05","passed","2026-09-05","","test_navigation","",""
"","2482","test_my_info_tab_loads[Report-to-pim/viewReportToDetails]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","4615","test_search_with_no_matching_username_shows_no_records","tests","2026-09-05","passed","2026-09-05","","test_admin_user_management","",""
"","1442","test_dashboard_has_no_critical_accessibility_violations","tests","2026-09-05","skipped","2026-09-05","","test_accessibility","",""
"","3026","test_module_page_loads[Performance-Configure-KPIs-performance/searchKpi-Configure]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","1477","test_nav_item_opens_correct_page[Time-time/viewEmployeeTimesheet-Time]","tests","2026-09-05","passed","2026-09-05","","test_navigation","",""
"","2816","test_add_candidate_rejects_invalid_email_format","tests","2026-09-05","passed","2026-09-05","","test_negative_validation","",""
"","3425","test_my_info_tab_loads[Contact Details-pim/contactDetails]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","4046","test_module_page_loads[Admin-Qualifications-Education-admin/viewEducation-Education]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","1928","test_my_info_tab_loads[Salary-pim/viewSalaryList]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","1459","test_nav_item_opens_correct_page[Performance-performance/searchEvaluatePerformanceReview-Performance]","tests","2026-09-05","passed","2026-09-05","","test_navigation","",""
"","4385","test_invalid_login_shows_error","tests","2026-09-05","passed","2026-09-05","","test_login","",""
"","4347","test_module_page_loads[Admin-Organization-Locations-admin/viewLocations-Organization]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","1043","test_nav_item_opens_correct_page[Buzz-buzz/viewBuzz-Buzz]","tests","2026-09-05","passed","2026-09-05","","test_navigation","",""
"","2855","test_module_page_loads[Time-Attendance-Configuration-attendance/configure-Attendance Configuration]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","11348","test_module_page_loads[Leave-Entitlements-Add Entitlements-leave/addLeaveEntitlement-Entitlements]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2946","test_module_page_loads[Admin-Configuration-Localization-admin/localization-Localization]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2800","test_module_page_loads[Time-Reports-Attendance Summary-time/displayAttendanceSummaryReportCriteria-Reports]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","6493","test_submit_and_cancel_claim","tests","2026-09-05","passed","2026-09-05","","test_claim","",""
"","3040","test_module_page_loads[Time-Reports-Project Reports-time/displayProjectReportCriteria-Reports]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2376","test_module_page_loads[Recruitment-Candidates-None-recruitment/viewCandidates-Recruitment]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2923","test_module_page_loads[Admin-Configuration-LDAP Configuration-admin/ldapConfiguration-LDAP Configuration]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2275","test_module_page_loads[Admin-Corporate Branding-None-admin/addTheme-Corporate Branding]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2811","test_module_page_loads[Admin-Job-Job Categories-admin/jobCategory-Job Categories]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2657","test_module_page_loads[Recruitment-Vacancies-None-recruitment/viewJobVacancy-Recruitment]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2848","test_module_page_loads[Leave-Entitlements-Employee Entitlements-leave/viewLeaveEntitlements-Entitlements]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2994","test_module_page_loads[Claim-Configuration-Events-claim/viewEvents-Configuration]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","5157","test_directory_search_returns_results","tests","2026-09-05","passed","2026-09-05","","test_directory","",""
"","2840","test_module_page_loads[Time-Reports-Employee Reports-time/displayEmployeeReportCriteria-Reports]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","3014","test_module_page_loads[Performance-Configure-Trackers-performance/viewPerformanceTracker-Configure]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2290","test_module_page_loads[Claim-Assign Claim-None-claim/assignClaim-Create Claim Request]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","3321","test_module_page_loads[Admin-Job-Employment Status-admin/employmentStatus-Employment Status]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2781","test_module_page_loads[Admin-Qualifications-Languages-admin/viewLanguages-Languages]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2467","test_module_page_loads[Leave-My Leave-None-leave/viewMyLeaveList-Leave]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","2896","test_module_page_loads[Time-Attendance-My Records-attendance/viewMyAttendanceRecord-Attendance]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","1548","test_nav_item_opens_correct_page[Admin-admin/viewSystemUsers-Admin]","tests","2026-09-05","passed","2026-09-05","","test_navigation","",""
"","2757","test_module_page_loads[Admin-Configuration-Email Subscriptions-admin/viewEmailNotification-Email Subscriptions]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
"","14013","test_add_candidate_with_resume_upload","tests","2026-09-05","passed","2026-09-05","","test_recruitment","",""
"","3973","test_add_employee_rejects_empty_required_fields","tests","2026-09-05","passed","2026-09-05","","test_negative_validation","",""
"","4054","test_module_page_loads[Admin-Qualifications-Skills-admin/viewSkills-Skills]","tests","2026-09-05","passed","2026-09-05","","test_module_coverage","",""
