"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2875","test_module_page_loads[Admin-Qualifications-Skills-admin/viewSkills-Skills]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4596","test_search_with_no_matching_username_shows_no_records","tests","2026-09-13","passed","2026-09-13","","test_admin_user_management","",""
"","4460","test_add_user_rejects_mismatched_passwords","tests","2026-09-13","passed","2026-09-13","","test_negative_validation","",""
"","8818","test_module_page_loads[Performance-Employee Trackers-None-performance/viewEmployeePerformanceTrackerList-Performance]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2762","test_module_page_loads[Admin-Configuration-Register OAuth Client-admin/registerOAuthClient-OAuth Client List]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2325","test_module_page_loads[Recruitment-Vacancies-None-recruitment/viewJobVacancy-Recruitment]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","10038","test_add_and_delete_kpi","tests","2026-09-13","passed","2026-09-13","","test_performance","",""
"","37971","test_edit_contact_details_city_persists","tests","2026-09-13","skipped","2026-09-13","","test_pim_edit","",""
"","2928","test_module_page_loads[Admin-Configuration-Modules-admin/viewModules-Module Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","12717","test_add_candidate_with_resume_upload","tests","2026-09-13","passed","2026-09-13","","test_recruitment","",""
"","2896","test_add_candidate_rejects_invalid_email_format","tests","2026-09-13","passed","2026-09-13","","test_negative_validation","",""
"","4103","test_pagination_changes_visible_rows","tests","2026-09-13","passed","2026-09-13","","test_data_table","",""
"","3288","test_module_page_loads[Admin-Qualifications-Education-admin/viewEducation-Education]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2745","test_module_page_loads[Leave-Reports-My Leave Entitlements and Usage Report-leave/viewMyLeaveBalanceReport-Reports]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2782","test_module_page_loads[Admin-Organization-Structure-admin/viewCompanyStructure-Organization Structure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2752","test_module_page_loads[Claim-Configuration-Events-claim/viewEvents-Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2288","test_module_page_loads[Claim-My Claims-None-claim/viewClaim-Claim]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","936","test_nav_item_opens_correct_page[Dashboard-dashboard/index-Dashboard]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2767","test_module_page_loads[Admin-Organization-General Information-admin/viewOrganizationGeneralInformation-General Information]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","3821","test_module_page_loads[Time-Attendance-Configuration-attendance/configure-Attendance Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2278","test_module_page_loads[Leave-My Leave-None-leave/viewMyLeaveList-Leave]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","3056","test_login_page_has_no_critical_accessibility_violations","tests","2026-09-13","passed","2026-09-13","","test_accessibility","",""
"","2719","test_module_page_loads[Leave-Entitlements-My Entitlements-leave/viewMyLeaveEntitlements-Entitlements]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2816","test_module_page_loads[Admin-Organization-Locations-admin/viewLocations-Organization]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","3007","test_module_page_loads[Leave-Configure-Work Week-leave/defineWorkWeek-Configure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1404","test_nav_item_opens_correct_page[My Info-pim/viewPersonalDetails-PIM]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","1713","test_my_info_tab_loads[Dependents-pim/viewDependents]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2808","test_module_page_loads[Leave-Reports-Leave Entitlements and Usage Report-leave/viewLeaveBalanceReport-Reports]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","687","test_user_dropdown_shows_account_menu","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2746","test_module_page_loads[Admin-Qualifications-Licenses-admin/viewLicenses-Licenses]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2901","test_module_page_loads[Time-Attendance-Employee Records-attendance/viewAttendanceRecord-Attendance]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4679","test_candidate_search_with_no_match_shows_no_records","tests","2026-09-13","passed","2026-09-13","","test_recruitment","",""
"","2782","test_module_page_loads[Claim-Configuration-Expense Types-claim/viewExpense-Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1771","test_my_info_tab_loads[Salary-pim/viewSalaryList]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2818","test_module_page_loads[Admin-Qualifications-Languages-admin/viewLanguages-Languages]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","3833","test_add_employee_rejects_empty_required_fields","tests","2026-09-13","passed","2026-09-13","","test_negative_validation","",""
"","1681","test_my_info_tab_loads[Immigration-pim/viewImmigration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4148","test_invalid_login_shows_error","tests","2026-09-13","passed","2026-09-13","","test_login","",""
"","1798","test_my_info_tab_loads[Report-to-pim/viewReportToDetails]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1290","test_nav_item_opens_correct_page[Performance-performance/searchEvaluatePerformanceReview-Performance]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","3800","test_module_page_loads[Time-Reports-Attendance Summary-time/displayAttendanceSummaryReportCriteria-Reports]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2938","test_module_page_loads[Leave-Configure-Holidays-leave/viewHolidayList-Configure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2360","test_module_page_loads[Claim-Submit Claim-None-claim/submitClaim-Create Claim Request]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2293","test_module_page_loads[Leave-Assign Leave-None-leave/assignLeave-Assign Leave]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1580","test_nav_item_opens_correct_page[PIM-pim/viewEmployeeList-PIM]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2206","test_module_page_loads[Claim-Assign Claim-None-claim/assignClaim-Create Claim Request]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1291","test_nav_item_opens_correct_page[Admin-admin/viewSystemUsers-Admin]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","16507","test_create_and_delete_post","tests","2026-09-13","passed","2026-09-13","","test_buzz","",""
"","4249","test_module_page_loads[Performance-My Trackers-None-performance/viewMyPerformanceTrackerList-My Performance Trackers]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1220","test_logout_returns_to_login_page","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","1646","test_selecting_multiple_rows_updates_selected_count","tests","2026-09-13","passed","2026-09-13","","test_bulk_select","",""
"","2124","test_my_info_tab_loads[Contact Details-pim/contactDetails]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2241","test_module_page_loads[Admin-Nationalities-None-admin/nationality-Nationalities]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1988","test_my_info_tab_loads[Personal Details-pim/viewPersonalDetails]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2853","test_module_page_loads[Admin-Job-Work Shifts-admin/workShift-Work Shifts]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2888","test_module_page_loads[Time-Reports-Project Reports-time/displayProjectReportCriteria-Reports]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2921","test_module_page_loads[Leave-Configure-Leave Types-leave/leaveTypeList-Leave Types]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","3199","test_module_page_loads[Time-Reports-Employee Reports-time/displayEmployeeReportCriteria-Reports]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2137","test_my_info_tab_loads[Qualifications-pim/viewQualifications]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2825","test_module_page_loads[Leave-Configure-Leave Period-leave/defineLeavePeriod-Configure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2318","test_admin_users_has_no_critical_accessibility_violations","tests","2026-09-13","skipped","2026-09-13","","test_accessibility","",""
"","5883","test_assign_leave_with_calendar_date_picker","tests","2026-09-13","passed","2026-09-13","","test_leave","",""
"","2280","test_my_info_tab_loads[Memberships-pim/viewMemberships]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4409","test_valid_login_shows_dashboard","tests","2026-09-13","passed","2026-09-13","","test_login","",""
"","1537","test_dashboard_has_no_critical_accessibility_violations","tests","2026-09-13","skipped","2026-09-13","","test_accessibility","",""
"","2237","test_module_page_loads[Admin-Corporate Branding-None-admin/addTheme-Corporate Branding]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2929","test_module_page_loads[Performance-Configure-Trackers-performance/viewPerformanceTracker-Configure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2753","test_module_page_loads[Admin-Job-Employment Status-admin/employmentStatus-Employment Status]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","6471","test_submit_and_cancel_claim","tests","2026-09-13","passed","2026-09-13","","test_claim","",""
"","13061","test_add_search_delete_candidate","tests","2026-09-13","passed","2026-09-13","","test_recruitment","",""
"","3116","test_module_page_loads[Admin-Job-Pay Grades-admin/viewPayGrades-Pay Grades]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1357","test_nav_item_opens_correct_page[Leave-leave/viewLeaveList-Leave]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","1342","test_nav_item_opens_correct_page[Time-time/viewEmployeeTimesheet-Time]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","3764","test_module_page_loads[Performance-Configure-KPIs-performance/searchKpi-Configure]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1112","test_nav_item_opens_correct_page[Buzz-buzz/viewBuzz-Buzz]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2906","test_module_page_loads[Admin-Configuration-Localization-admin/localization-Localization]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2824","test_module_page_loads[Admin-Qualifications-Memberships-admin/membership-Memberships]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","16461","test_add_search_delete_employee","tests","2026-09-13","passed","2026-09-13","","test_pim","",""
"","2208","test_module_page_loads[Leave-Leave List-None-leave/viewLeaveList-Leave]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1378","test_nav_item_opens_correct_page[Claim-claim/viewAssignClaim-Claim]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2803","test_module_page_loads[Admin-Configuration-Social Media Authentication-admin/openIdProvider-Provider List]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2626","test_directory_search_returns_results","tests","2026-09-13","passed","2026-09-13","","test_directory","",""
"","17429","test_add_search_delete_user","tests","2026-09-13","passed","2026-09-13","","test_admin_user_management","",""
"","2821","test_module_page_loads[Admin-Configuration-Language Packages-admin/languagePackage-Language Packages]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2212","test_module_page_loads[Leave-Apply-None-leave/applyLeave-Apply Leave]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1258","test_nav_item_opens_correct_page[Recruitment-recruitment/viewCandidates-Recruitment]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","26943","test_edit_user_status_persists","tests","2026-09-13","passed","2026-09-13","","test_admin_user_edit","",""
"","1211","test_maintenance_nav_item_requires_admin_reauth","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","2708","test_module_page_loads[Admin-Configuration-Email Subscriptions-admin/viewEmailNotification-Email Subscriptions]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2725","test_module_page_loads[Admin-Configuration-Email Configuration-admin/listMailConfiguration-Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2801","test_module_page_loads[Admin-Job-Job Titles-admin/viewJobTitleList-Job Titles]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1975","test_my_info_tab_loads[Job-pim/viewJobDetails]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1028","test_dashboard_widgets_are_present","tests","2026-09-13","passed","2026-09-13","","test_dashboard","",""
"","2442","test_module_page_loads[Recruitment-Candidates-None-recruitment/viewCandidates-Recruitment]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2889","test_module_page_loads[Time-Attendance-Punch In/Out-url_fragment37-expected_header37]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2885","test_module_page_loads[Leave-Entitlements-Add Entitlements-leave/addLeaveEntitlement-Entitlements]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1320","test_module_page_loads[Performance-Manage Reviews-None-performance/searchEvaluatePerformanceReview-Manage Reviews]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","2834","test_module_page_loads[Leave-Entitlements-Employee Entitlements-leave/viewLeaveEntitlements-Entitlements]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4175","test_sorting_by_column_changes_row_order","tests","2026-09-13","passed","2026-09-13","","test_data_table","",""
"","2697","test_module_page_loads[Admin-Configuration-LDAP Configuration-admin/ldapConfiguration-LDAP Configuration]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","4146","test_admin_users_sorting_changes_row_order","tests","2026-09-13","passed","2026-09-13","","test_data_table","",""
"","4615","test_employee_search_with_no_match_shows_no_records","tests","2026-09-13","passed","2026-09-13","","test_pim","",""
"","3196","test_module_page_loads[Admin-Job-Job Categories-admin/jobCategory-Job Categories]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1026","test_nav_item_opens_correct_page[Directory-directory/viewDirectory-Directory]","tests","2026-09-13","passed","2026-09-13","","test_navigation","",""
"","4404","test_module_page_loads[Time-Attendance-My Records-attendance/viewMyAttendanceRecord-Attendance]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
"","1748","test_my_info_tab_loads[Emergency Contacts-pim/viewEmergencyContacts]","tests","2026-09-13","passed","2026-09-13","","test_module_coverage","",""
