"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4127","test_module_page_loads[Claim-Configuration-Events-claim/viewEvents-Configuration]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","3557","test_module_page_loads[Claim-Submit Claim-None-claim/submitClaim-Create Claim Request]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","4285","test_module_page_loads[Admin-Job-Employment Status-admin/employmentStatus-Employment Status]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","3548","test_module_page_loads[Claim-My Claims-None-claim/viewClaim-Claim]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","2969","test_module_page_loads[Leave-Assign Leave-None-leave/assignLeave-Assign Leave]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","4171","test_module_page_loads[Leave-Configure-Leave Period-leave/defineLeavePeriod-Configure]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","4783","test_module_page_loads[Leave-Reports-Leave Entitlements and Usage Report-leave/viewLeaveBalanceReport-Reports]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","3223","test_my_info_tab_loads[Qualifications-pim/viewQualifications]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","2711","test_nav_item_opens_correct_page[Leave-leave/viewLeaveList-Leave]","tests","2026-08-29","passed","2026-08-29","","test_navigation","",""
"","3523","test_employee_search_with_no_match_shows_no_records","tests","2026-08-29","passed","2026-08-29","","test_pim","",""
"","4174","test_module_page_loads[Admin-Configuration-LDAP Configuration-admin/ldapConfiguration-LDAP Configuration]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","17826","test_create_post_appears_in_feed","tests","2026-08-29","broken","2026-08-29","","test_buzz","",""
"","5450","test_assign_leave_with_calendar_date_picker","tests","2026-08-29","passed","2026-08-29","","test_leave","",""
"","4766","test_module_page_loads[Leave-Configure-Leave Types-leave/leaveTypeList-Leave Types]","tests","2026-08-29","passed","2026-08-29","","test_module_coverage","",""
"","2408","test_nav_item_opens_correct_page[Buzz-buzz/viewBuzz-Buzz]","tests","2026-08-29","passed","2026-08-29","","test_navigation","",""
