"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15249","test_nav_item_opens_correct_page[Leave-leave/viewLeaveList-Leave]","tests","2026-09-14","broken","2026-09-14","","test_navigation","",""
"","2837","test_module_page_loads[Admin-Qualifications-Languages-admin/viewLanguages-Languages]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","15250","test_module_page_loads[Leave-Reports-My Leave Entitlements and Usage Report-leave/viewMyLeaveBalanceReport-Reports]","tests","2026-09-14","broken","2026-09-14","","test_module_coverage","",""
"","3127","test_module_page_loads[Admin-Qualifications-Licenses-admin/viewLicenses-Licenses]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","2974","test_login_page_has_no_critical_accessibility_violations","tests","2026-09-14","passed","2026-09-14","","test_accessibility","",""
"","2208","test_module_page_loads[Admin-Nationalities-None-admin/nationality-Nationalities]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","2871","test_module_page_loads[Performance-Configure-KPIs-performance/searchKpi-Configure]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","1622","test_nav_item_opens_correct_page[Time-time/viewEmployeeTimesheet-Time]","tests","2026-09-14","passed","2026-09-14","","test_navigation","",""
"","15243","test_module_page_loads[Leave-My Leave-None-leave/viewMyLeaveList-Leave]","tests","2026-09-14","broken","2026-09-14","","test_module_coverage","",""
"","1951","test_my_info_tab_loads[Contact Details-pim/contactDetails]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","2824","test_module_page_loads[Admin-Organization-Structure-admin/viewCompanyStructure-Organization Structure]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","5657","test_pagination_changes_visible_rows","tests","2026-09-14","passed","2026-09-14","","test_data_table","",""
"","2893","test_module_page_loads[Time-Reports-Employee Reports-time/displayEmployeeReportCriteria-Reports]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","2998","test_module_page_loads[Admin-Organization-General Information-admin/viewOrganizationGeneralInformation-General Information]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","3200","test_directory_search_returns_results","tests","2026-09-14","passed","2026-09-14","","test_directory","",""
"","4596","test_search_with_no_matching_username_shows_no_records","tests","2026-09-14","passed","2026-09-14","","test_admin_user_management","",""
"","3680","test_my_info_tab_loads[Dependents-pim/viewDependents]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","2483","test_module_page_loads[Recruitment-Vacancies-None-recruitment/viewJobVacancy-Recruitment]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","3177","test_module_page_loads[Admin-Qualifications-Skills-admin/viewSkills-Skills]","tests","2026-09-14","passed","2026-09-14","","test_module_coverage","",""
"","4557","test_add_user_rejects_mismatched_passwords","tests","2026-09-14","passed","2026-09-14","","test_negative_validation","",""
