"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6809","test_submit_and_cancel_claim","tests","2026-09-06","passed","2026-09-06","","test_claim","",""
"","1188","test_nav_item_opens_correct_page[Recruitment-recruitment/viewCandidates-Recruitment]","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","3370","test_module_page_loads[Claim-Configuration-Expense Types-claim/viewExpense-Configuration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2334","test_module_page_loads[Admin-Corporate Branding-None-admin/addTheme-Corporate Branding]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2137","test_module_page_loads[Claim-My Claims-None-claim/viewClaim-Claim]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3865","test_module_page_loads[Leave-Configure-Work Week-leave/defineWorkWeek-Configure]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3197","test_module_page_loads[Admin-Organization-General Information-admin/viewOrganizationGeneralInformation-General Information]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1328","test_nav_item_opens_correct_page[Directory-directory/viewDirectory-Directory]","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","4077","test_module_page_loads[Claim-Configuration-Events-claim/viewEvents-Configuration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3515","test_module_page_loads[Time-Reports-Project Reports-time/displayProjectReportCriteria-Reports]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","17462","test_add_search_delete_employee","tests","2026-09-06","passed","2026-09-06","","test_pim","",""
"","3207","test_module_page_loads[Leave-Apply-None-leave/applyLeave-Apply Leave]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3360","test_module_page_loads[Time-Attendance-Employee Records-attendance/viewAttendanceRecord-Attendance]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3574","test_module_page_loads[Leave-Leave List-None-leave/viewLeaveList-Leave]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","1357","test_maintenance_nav_item_requires_admin_reauth","tests","2026-09-06","passed","2026-09-06","","test_navigation","",""
"","2963","test_module_page_loads[Leave-My Leave-None-leave/viewMyLeaveList-Leave]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2757","test_module_page_loads[Time-Attendance-Punch In/Out-attendance/punchIn-Punch In]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","3431","test_module_page_loads[Admin-Configuration-Email Configuration-admin/listMailConfiguration-Configuration]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","5337","test_module_page_loads[Leave-Entitlements-Employee Entitlements-leave/viewLeaveEntitlements-Entitlements]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","8618","test_module_page_loads[Admin-Configuration-Social Media Authentication-admin/openIdProvider-Provider List]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","2487","test_my_info_tab_loads[Salary-pim/viewSalaryList]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
"","5223","test_module_page_loads[Time-Reports-Attendance Summary-time/displayAttendanceSummaryReportCriteria-Reports]","tests","2026-09-06","passed","2026-09-06","","test_module_coverage","",""
